transaction_id,amount,hour,country_risk_score,device_age_days,account_age_days,failed_logins_24h,transactions_1h,velocity_24h,is_new_device,is_cross_border,merchant_risk_score,fraud_label
TXN-001731,78.24,6,0.214,1349,497,2,2,12,0,0,0.204,0
TXN-001732,75.98,17,0.488,853,1434,1,2,11,0,0,0.383,1
TXN-001733,24.65,15,0.599,1345,581,2,3,6,0,0,0.144,0
TXN-001734,19.32,3,0.319,1079,1772,1,2,4,0,0,0.697,0
TXN-001735,85.01,4,0.431,424,2828,0,1,10,0,1,0.137,0
TXN-001736,51.64,13,0.305,1259,446,1,1,6,0,0,0.399,0
TXN-001737,139.21,2,0.035,887,346,2,2,9,0,0,0.124,0
TXN-001738,109.95,23,0.059,242,3044,1,2,10,0,0,0.587,0
TXN-001739,202.84,7,0.179,149,3323,0,3,7,0,0,0.569,0
TXN-001740,31.09,23,0.166,826,591,0,2,8,0,0,0.063,0
TXN-001741,31.88,4,0.442,506,2486,3,2,6,0,1,0.494,1
TXN-001742,44.87,10,0.576,707,2057,0,1,7,0,0,0.033,0
TXN-001743,18.11,19,0.094,171,1277,0,0,4,0,0,0.3,0
TXN-001744,86.46,18,0.052,719,525,0,1,8,0,1,0.203,0
TXN-001745,374.48,2,0.306,19,560,1,4,8,0,1,0.375,1
TXN-001746,92.78,20,0.44,725,3301,2,0,4,0,1,0.173,0
TXN-001747,159.05,12,0.072,758,79,2,1,14,0,0,0.235,0
TXN-001748,23.44,2,0.427,703,1392,1,0,10,0,0,0.239,1
TXN-001749,104.23,9,0.303,1240,3668,0,2,8,0,0,0.149,0
TXN-001750,57.32,2,0.141,365,2917,2,2,8,0,0,0.261,0
TXN-001751,9.48,4,0.473,317,1534,0,2,6,0,0,0.517,0
TXN-001752,36.69,7,0.32,823,1457,3,1,7,0,0,0.598,0
TXN-001753,19.82,15,0.673,852,3337,1,3,14,0,0,0.226,0
TXN-001754,188.72,7,0.215,929,242,0,2,9,0,0,0.19,0
TXN-001755,4.12,20,0.06,1067,3029,1,4,9,0,0,0.083,0
TXN-001756,22.78,11,0.029,852,1349,3,3,9,0,0,0.358,0
TXN-001757,49.17,19,0.36,6,3904,1,4,8,0,1,0.149,0
TXN-001758,16.74,9,0.149,1120,3736,0,0,8,0,1,0.293,0
TXN-001759,155.35,13,0.609,323,2890,0,2,11,0,1,0.46,0
TXN-001760,131.91,6,0.536,1456,3449,2,2,15,0,0,0.254,0
TXN-001761,65.27,21,0.188,556,1544,0,1,7,0,0,0.229,0
TXN-001762,25.21,7,0.141,319,643,0,1,6,1,0,0.664,0
TXN-001763,15.79,22,0.553,534,2769,0,2,13,0,0,0.145,0
TXN-001764,59.67,4,0.254,1350,477,1,3,7,0,0,0.296,0
TXN-001765,68.99,13,0.234,52,1454,0,1,8,0,0,0.536,0
TXN-001766,58.39,1,0.19,1458,3894,1,0,11,0,1,0.519,0
TXN-001767,36.81,10,0.205,527,1949,0,3,7,0,0,0.18,0
TXN-001768,64.49,5,0.436,146,1735,0,3,8,0,0,0.435,0
TXN-001769,27.55,10,0.682,10,2469,0,3,6,0,0,0.433,0
TXN-001770,62.28,21,0.483,779,119,1,2,5,0,1,0.508,0
TXN-001771,58.93,21,0.035,1465,3682,1,2,8,0,0,0.446,0
TXN-001772,34.98,16,0.406,6,1985,2,2,8,1,0,0.158,0
TXN-001773,16.27,2,0.062,1336,2661,1,2,9,0,1,0.245,0
TXN-001774,23.27,3,0.267,794,336,1,2,12,1,0,0.494,1
TXN-001775,65.41,20,0.371,1078,1243,1,2,7,0,0,0.175,0
TXN-001776,69.13,1,0.321,1028,3735,0,4,10,0,0,0.195,0
TXN-001777,106.37,19,0.22,152,1044,1,6,10,1,0,0.255,0
TXN-001778,36.71,9,0.085,1114,2684,1,3,10,0,0,0.391,0
TXN-001779,19.28,14,0.333,1268,3874,0,1,10,0,0,0.75,0
TXN-001780,12.02,5,0.194,263,1874,0,3,10,0,0,0.31,0
TXN-001781,46.37,18,0.235,263,1617,0,1,6,1,1,0.335,0
TXN-001782,430.67,10,0.129,1493,2009,2,3,7,1,0,0.403,1
TXN-001783,19.41,19,0.318,1399,419,1,3,7,0,0,0.424,0
TXN-001784,54.24,10,0.181,621,2611,0,2,11,0,0,0.052,0
TXN-001785,18.99,12,0.08,195,2145,2,2,10,0,0,0.063,0
TXN-001786,141.7,17,0.738,1239,1124,1,1,8,0,0,0.575,0
TXN-001787,37.92,10,0.182,754,1296,1,1,11,1,0,0.129,0
TXN-001788,294.32,12,0.035,759,3745,0,4,4,0,0,0.089,0
TXN-001789,53.83,14,0.488,1006,3190,1,1,6,0,0,0.633,0
TXN-001790,32.4,21,0.505,533,704,1,3,6,0,0,0.098,0
TXN-001791,34.96,2,0.135,622,3425,1,2,9,0,0,0.15,0
TXN-001792,5.68,21,0.362,1362,42,1,4,6,0,0,0.131,0
TXN-001793,37.88,13,0.67,315,2875,0,2,14,1,0,0.26,0
TXN-001794,95.24,7,0.274,1467,1728,1,2,5,0,0,0.147,0
TXN-001795,25.95,18,0.124,1439,471,0,0,5,0,0,0.15,0
TXN-001796,47.33,3,0.164,1302,2863,1,4,10,0,0,0.323,0
TXN-001797,18.53,16,0.561,757,1396,3,3,13,0,0,0.324,0
TXN-001798,38.25,6,0.405,902,365,0,2,9,0,0,0.277,0
TXN-001799,22.11,13,0.472,375,1913,0,1,5,0,0,0.497,0
TXN-001800,112.26,13,0.465,1337,326,0,3,5,0,1,0.25,0
TXN-001801,15.97,4,0.187,1321,1704,1,5,11,0,1,0.313,0
TXN-001802,34.81,19,0.333,688,3934,1,1,2,0,0,0.236,0
TXN-001803,1033.49,19,0.099,202,2792,0,4,8,1,0,0.358,1
TXN-001804,57.55,9,0.113,975,659,1,0,4,0,0,0.532,0
TXN-001805,39.45,17,0.21,1220,3240,0,1,8,0,0,0.239,0
TXN-001806,21.43,12,0.068,63,433,0,0,5,1,0,0.234,0
TXN-001807,31.55,18,0.15,1137,3587,0,5,12,0,0,0.32,1
TXN-001808,34.87,23,0.331,684,2636,1,2,15,0,0,0.359,0
TXN-001809,166.9,20,0.201,132,467,0,5,8,0,0,0.201,0
TXN-001810,150.32,14,0.236,928,9,1,2,10,0,1,0.279,1
TXN-001811,204.16,5,0.2,1155,3020,0,2,8,0,0,0.421,0
TXN-001812,10.15,14,0.159,1308,1127,1,1,8,0,1,0.477,1
TXN-001813,33.5,19,0.334,1425,670,0,2,6,0,1,0.338,0
TXN-001814,7.38,1,0.07,1330,2200,0,2,11,1,0,0.417,0
TXN-001815,795.25,17,0.566,15,1282,0,2,11,0,0,0.217,0
TXN-001816,64.47,13,0.12,746,330,1,1,6,0,1,0.444,0
TXN-001817,16.33,3,0.364,808,3440,0,0,11,0,0,0.499,0
TXN-001818,23.71,4,0.05,389,1389,1,1,12,0,1,0.314,0
TXN-001819,126.13,21,0.07,1192,3704,1,3,10,0,1,0.211,0
TXN-001820,0.8,22,0.033,1312,3674,1,4,10,1,0,0.191,0
TXN-001821,12.79,3,0.106,316,2170,1,3,9,1,0,0.155,0
TXN-001822,17.69,4,0.041,794,3843,2,1,9,0,0,0.407,0
TXN-001823,5.52,7,0.354,421,430,1,2,14,0,0,0.141,0
TXN-001824,89.62,12,0.442,979,3565,0,0,7,0,1,0.383,1
TXN-001825,16.21,18,0.24,475,969,1,2,7,0,0,0.315,0
TXN-001826,28.55,1,0.102,1404,555,2,1,10,0,1,0.468,0
TXN-001827,96.03,15,0.268,616,554,1,3,2,1,1,0.297,0
TXN-001828,52.23,6,0.289,974,3484,2,2,7,0,1,0.439,0
TXN-001829,126.44,7,0.361,1195,3333,0,3,6,0,0,0.283,0
TXN-001830,323.15,3,0.317,1072,3974,1,3,9,0,0,0.19,0
TXN-001831,54.07,10,0.126,1441,1712,0,3,8,1,0,0.012,0
TXN-001832,43.58,19,0.15,988,2277,2,0,3,0,1,0.547,0
TXN-001833,161.15,11,0.27,970,1792,0,4,8,0,0,0.129,0
TXN-001834,3.26,11,0.314,273,1929,1,2,6,0,0,0.333,0
TXN-001835,20.17,4,0.223,1347,636,1,2,5,0,0,0.184,0
TXN-001836,45.57,5,0.325,19,1087,1,4,14,0,0,0.233,0
TXN-001837,6.49,15,0.05,339,3160,1,1,12,0,0,0.231,0
TXN-001838,66.59,10,0.204,1108,1118,1,5,10,0,0,0.56,0
TXN-001839,135.79,22,0.136,118,2149,2,1,11,0,0,0.499,0
TXN-001840,25.52,3,0.388,133,1898,0,4,14,0,0,0.265,0
TXN-001841,11.14,8,0.394,1435,116,0,0,7,1,0,0.647,0
TXN-001842,33.19,9,0.359,921,3372,0,0,5,0,0,0.752,0
TXN-001843,38.23,8,0.314,85,2724,0,1,5,1,0,0.372,0
TXN-001844,11.01,11,0.345,872,3903,1,8,10,0,0,0.144,0
TXN-001845,5.12,9,0.357,143,382,1,4,3,1,1,0.504,0
TXN-001846,12.45,11,0.487,884,3193,2,1,8,0,0,0.253,0
TXN-001847,4.82,7,0.083,805,3240,0,0,11,0,0,0.439,0
TXN-001848,21.94,17,0.155,562,2292,1,2,8,1,0,0.858,0
TXN-001849,65.63,10,0.118,897,3727,0,3,5,0,0,0.56,0
TXN-001850,119.98,18,0.416,570,2068,0,3,8,0,1,0.214,0
TXN-001851,215.21,6,0.148,1051,3948,0,2,10,0,0,0.462,0
TXN-001852,21.49,11,0.118,80,2632,1,3,8,0,1,0.455,1
TXN-001853,11.08,13,0.187,1021,3440,1,1,6,0,0,0.331,0
TXN-001854,40.04,10,0.263,294,1747,2,3,8,0,0,0.164,0
TXN-001855,4.41,19,0.154,460,1539,1,1,5,0,0,0.273,0
TXN-001856,16.94,19,0.248,1360,1428,1,1,8,0,0,0.127,0
TXN-001857,81.67,13,0.25,1360,1722,2,6,4,1,1,0.569,1
TXN-001858,10.62,14,0.166,433,3867,0,4,8,0,0,0.349,0
TXN-001859,13.64,15,0.309,1168,448,1,0,12,0,0,0.182,0
TXN-001860,21.01,10,0.122,1093,2851,1,2,12,0,0,0.584,0
TXN-001861,25.12,13,0.419,438,3527,0,2,9,1,0,0.396,0
TXN-001862,560.31,9,0.253,1381,507,0,0,16,1,0,0.56,1
TXN-001863,22.4,22,0.425,531,3690,0,0,9,0,0,0.497,0
TXN-001864,49.32,15,0.526,946,1012,0,4,4,0,0,0.286,0
TXN-001865,44.41,21,0.208,1207,1637,2,5,10,0,0,0.498,0
TXN-001866,27.9,6,0.333,1251,376,0,1,10,0,0,0.36,0
TXN-001867,26.93,23,0.194,196,1697,0,3,12,0,1,0.516,1
TXN-001868,87.13,23,0.257,1189,1291,2,0,8,0,0,0.436,0
TXN-001869,70.27,18,0.139,1220,2552,1,0,10,1,0,0.274,0
TXN-001870,31.08,17,0.098,1275,2878,0,2,7,0,0,0.32,0
TXN-001871,162.32,2,0.298,1476,1522,2,6,5,0,0,0.205,0
TXN-001872,56.14,15,0.157,174,1091,1,3,11,1,0,0.716,0
TXN-001873,24.34,14,0.352,1293,1902,0,1,7,0,1,0.062,0
TXN-001874,80.09,9,0.223,457,2733,1,2,3,0,1,0.115,0
TXN-001875,97.87,16,0.171,624,3949,0,1,6,0,0,0.371,0
TXN-001876,15.93,21,0.416,522,6,1,3,8,1,0,0.426,0
TXN-001877,43.21,15,0.678,539,2030,1,5,7,0,0,0.448,0
TXN-001878,36.59,12,0.249,539,3492,1,3,11,0,0,0.495,0
TXN-001879,537.28,9,0.341,463,1288,2,2,13,0,0,0.277,0
TXN-001880,86.73,6,0.123,894,1731,1,5,8,0,0,0.249,0
TXN-001881,27.39,18,0.065,1457,3784,1,1,7,0,1,0.162,0
TXN-001882,61.59,4,0.358,294,429,3,1,5,0,0,0.457,0
TXN-001883,315.46,17,0.603,1432,655,1,0,10,0,0,0.333,1
TXN-001884,12.22,16,0.22,1444,2892,1,1,7,0,0,0.202,0
TXN-001885,96.76,17,0.255,1278,2435,1,1,12,0,1,0.129,0
TXN-001886,113.95,10,0.234,708,1465,2,0,6,0,0,0.531,0
TXN-001887,27.81,8,0.556,1050,2945,0,1,8,0,0,0.468,0
TXN-001888,121.57,20,0.162,882,1209,0,4,8,0,1,0.248,0
TXN-001889,29.48,7,0.313,358,3442,1,1,6,1,1,0.137,0
TXN-001890,60.31,2,0.337,969,1903,0,3,2,0,0,0.594,1
TXN-001891,93.0,16,0.438,202,2671,1,2,11,1,0,0.355,0
TXN-001892,27.6,6,0.355,167,2036,0,5,6,0,0,0.28,0
TXN-001893,36.73,21,0.685,969,2916,2,3,8,0,1,0.057,1
TXN-001894,101.67,3,0.12,1184,1931,1,3,7,0,0,0.519,0
TXN-001895,27.69,11,0.052,426,2313,1,0,3,0,0,0.518,0
TXN-001896,7.92,10,0.037,1092,1160,1,1,15,1,0,0.234,0
TXN-001897,11.37,23,0.341,396,1636,1,1,9,0,1,0.274,0
TXN-001898,179.43,0,0.385,370,1422,2,1,8,0,0,0.434,0
TXN-001899,43.31,14,0.061,1451,1505,0,3,5,0,0,0.481,0
TXN-001900,94.38,12,0.273,1386,2651,2,2,13,0,0,0.15,0
TXN-001901,27.74,0,0.593,509,3548,3,0,6,0,0,0.65,1
TXN-001902,4.76,23,0.283,979,2435,1,2,5,0,0,0.343,0
TXN-001903,22.17,16,0.115,1158,3083,0,3,7,1,0,0.361,0
TXN-001904,12.1,11,0.492,67,2707,4,1,10,0,0,0.32,0
TXN-001905,41.88,8,0.259,959,2115,0,1,8,0,0,0.079,0
TXN-001906,110.99,1,0.327,754,349,0,1,5,0,0,0.258,0
TXN-001907,36.89,13,0.466,353,2021,0,2,9,0,0,0.345,0
TXN-001908,8.6,18,0.116,25,3003,0,4,8,0,0,0.512,0
TXN-001909,25.37,1,0.52,285,494,0,3,12,0,0,0.318,1
TXN-001910,49.14,15,0.077,238,2611,1,3,8,0,1,0.053,0
TXN-001911,42.47,13,0.147,696,3245,1,5,12,1,0,0.142,0
TXN-001912,24.31,8,0.436,65,2347,0,3,1,0,0,0.207,0
TXN-001913,32.23,11,0.512,1459,3347,2,5,7,0,0,0.413,0
TXN-001914,111.99,12,0.22,1277,2617,0,6,11,0,0,0.167,0
TXN-001915,55.9,13,0.217,1383,1840,1,4,9,1,1,0.354,0
TXN-001916,12.4,12,0.215,1451,2182,1,0,6,0,0,0.52,0
TXN-001917,11.13,1,0.446,883,765,0,1,9,0,0,0.207,1
TXN-001918,68.29,10,0.322,178,2652,1,5,9,1,0,0.389,0
TXN-001919,93.41,0,0.366,395,1431,2,4,13,0,0,0.492,1
TXN-001920,142.2,6,0.253,1079,2975,1,0,4,1,0,0.493,0
TXN-001921,57.36,4,0.312,1378,201,0,2,4,1,0,0.246,0
TXN-001922,63.68,20,0.28,1095,3787,0,0,6,1,0,0.431,0
TXN-001923,54.94,12,0.125,1375,325,0,3,5,0,0,0.5,0
TXN-001924,30.39,22,0.365,206,1366,1,4,6,1,0,0.238,0
TXN-001925,12.21,2,0.553,864,624,1,4,13,0,1,0.215,0
TXN-001926,93.75,10,0.436,381,390,2,4,6,0,0,0.525,0
TXN-001927,25.62,5,0.252,255,2589,0,4,8,1,0,0.555,0
TXN-001928,128.94,9,0.253,9,3140,4,3,12,0,1,0.174,1
TXN-001929,28.41,21,0.098,1484,275,0,5,7,0,0,0.184,1
TXN-001930,14.13,20,0.08,743,677,0,0,14,0,0,0.31,0
TXN-001931,60.38,8,0.369,742,2662,1,1,6,0,0,0.518,0
TXN-001932,36.02,7,0.264,571,2610,1,2,12,0,0,0.696,0
TXN-001933,13.58,9,0.578,747,552,0,1,6,0,0,0.54,0
TXN-001934,6.73,22,0.329,653,3587,1,4,5,1,0,0.365,0
TXN-001935,63.42,5,0.396,512,1839,0,0,9,0,0,0.426,0
TXN-001936,23.34,9,0.199,999,1446,1,6,8,0,1,0.444,0
TXN-001937,58.51,8,0.165,893,1925,0,2,7,0,0,0.534,0
TXN-001938,53.73,10,0.397,1067,3506,1,2,14,0,0,0.156,0
TXN-001939,74.98,19,0.535,961,2400,1,2,4,0,0,0.226,0
TXN-001940,35.39,23,0.129,187,1060,2,2,11,1,0,0.13,0
TXN-001941,53.47,7,0.264,1122,231,0,3,10,0,0,0.188,0
TXN-001942,19.36,18,0.561,966,2531,0,0,6,1,0,0.208,1
TXN-001943,172.7,5,0.224,443,3867,3,2,9,0,0,0.083,0
TXN-001944,26.79,2,0.187,7,2013,1,2,7,0,1,0.388,0
TXN-001945,139.34,18,0.128,1488,3881,0,3,4,1,1,0.353,0
TXN-001946,49.51,18,0.149,230,1970,0,4,6,0,0,0.283,0
TXN-001947,89.38,10,0.229,479,2704,2,2,7,0,1,0.38,0
TXN-001948,206.02,2,0.028,1272,3479,0,1,5,0,0,0.351,0
TXN-001949,20.62,7,0.264,1171,263,1,4,8,0,0,0.292,0
TXN-001950,110.56,22,0.431,37,278,0,2,6,1,0,0.416,0
TXN-001951,26.28,10,0.155,167,85,0,2,8,0,0,0.891,0
TXN-001952,63.64,0,0.329,170,3432,0,2,3,0,1,0.455,0
TXN-001953,33.61,19,0.405,18,125,0,3,9,0,0,0.548,0
TXN-001954,55.32,2,0.107,723,1932,1,6,5,0,0,0.575,0
TXN-001955,12.65,17,0.176,1043,2550,0,3,13,0,1,0.529,0
TXN-001956,79.03,18,0.146,548,3367,1,3,8,0,0,0.029,0
TXN-001957,17.93,0,0.352,252,1607,0,2,11,0,0,0.251,0
TXN-001958,65.06,9,0.564,523,3041,0,1,12,0,0,0.709,0
TXN-001959,45.56,3,0.127,239,3986,0,1,8,0,0,0.294,0
TXN-001960,33.77,5,0.274,1113,684,1,0,9,0,0,0.243,0
TXN-001961,105.54,1,0.494,1185,988,2,1,6,0,0,0.204,0
TXN-001962,145.23,17,0.288,281,439,1,3,4,0,0,0.605,0
TXN-001963,202.16,11,0.727,666,2579,0,3,7,0,0,0.353,0
TXN-001964,2.76,3,0.291,20,2990,1,3,4,0,0,0.111,0
TXN-001965,137.26,21,0.46,322,3561,0,1,10,0,0,0.54,0
TXN-001966,49.92,14,0.44,121,1133,1,2,15,0,0,0.238,1
TXN-001967,40.49,15,0.315,461,1626,2,1,8,0,1,0.302,0
TXN-001968,303.08,0,0.353,1386,3266,2,2,13,0,0,0.082,0
TXN-001969,212.91,15,0.235,1224,2595,0,5,8,0,0,0.106,0
TXN-001970,229.33,18,0.253,724,1712,0,1,14,0,0,0.208,0
TXN-001971,28.03,22,0.082,1043,2498,0,1,17,0,0,0.389,0
TXN-001972,112.21,3,0.413,779,1018,1,2,5,0,0,0.509,0
TXN-001973,6.14,0,0.339,686,481,0,1,7,0,0,0.44,1
TXN-001974,17.59,11,0.479,246,341,0,2,11,0,0,0.123,0
TXN-001975,29.12,12,0.209,830,2215,1,1,6,0,0,0.115,0
TXN-001976,35.01,2,0.59,1359,3180,2,0,8,0,0,0.079,0
TXN-001977,16.22,23,0.234,708,2344,1,2,3,0,0,0.433,0
TXN-001978,223.89,6,0.252,941,3867,0,1,10,1,1,0.599,0
TXN-001979,42.16,11,0.5,859,1157,1,3,9,0,0,0.36,0
TXN-001980,14.59,6,0.235,364,2227,1,3,7,0,0,0.496,0
TXN-001981,13.09,7,0.201,663,1880,1,4,8,0,1,0.135,0
TXN-001982,52.61,19,0.351,598,2779,0,4,8,0,0,0.159,0
TXN-001983,31.76,17,0.477,204,2649,1,2,12,0,0,0.417,0
TXN-001984,73.35,11,0.369,1391,2254,1,3,7,0,1,0.242,0
TXN-001985,25.15,20,0.238,1077,3253,2,6,7,0,1,0.301,0
TXN-001986,78.17,22,0.09,166,1655,2,6,12,0,0,0.42,0
TXN-001987,141.12,8,0.497,469,2355,3,2,4,0,0,0.259,0
TXN-001988,19.96,2,0.191,10,1571,0,0,4,0,1,0.633,0
TXN-001989,93.79,2,0.537,1305,423,2,0,14,0,0,0.235,0
TXN-001990,57.99,19,0.608,188,2043,0,4,9,0,0,0.414,0
TXN-001991,64.56,1,0.285,1188,1868,0,4,6,0,0,0.351,0
TXN-001992,12.6,20,0.269,842,3557,2,3,6,0,0,0.341,0
TXN-001993,131.37,4,0.35,288,2283,1,4,7,1,0,0.266,1
TXN-001994,146.68,17,0.122,134,2931,0,2,10,0,0,0.574,0
TXN-001995,8.79,7,0.045,628,478,1,4,9,1,0,0.685,1
TXN-001996,89.4,20,0.809,606,3066,0,3,6,0,0,0.361,0
TXN-001997,2865.85,16,0.563,1018,450,0,2,5,0,0,0.389,1
TXN-001998,42.26,19,0.181,1200,3248,2,2,6,0,0,0.475,0
TXN-001999,146.59,9,0.418,115,2743,1,4,13,0,0,0.499,0
TXN-002000,49.94,17,0.127,961,408,1,4,9,1,0,0.663,1
TXN-002001,8.88,3,0.318,344,2847,2,3,7,1,0,0.323,0
TXN-002002,129.98,14,0.117,225,3145,2,4,10,0,1,0.497,0
TXN-002003,100.47,22,0.261,874,2649,2,3,3,0,0,0.126,0
TXN-002004,37.85,6,0.053,705,1097,0,2,9,0,0,0.362,0
TXN-002005,32.82,23,0.211,174,326,3,1,8,1,0,0.241,0
TXN-002006,6.44,16,0.183,1329,1206,0,1,15,1,0,0.276,0
TXN-002007,212.09,21,0.259,1188,3423,0,1,6,0,1,0.348,1
TXN-002008,363.02,0,0.544,24,2602,2,2,7,0,0,0.262,0
TXN-002009,28.19,1,0.187,1054,85,1,5,7,0,0,0.613,0
TXN-002010,62.81,12,0.276,327,2363,1,2,5,0,0,0.532,0
TXN-002011,5.18,16,0.706,578,3964,1,1,6,1,0,0.494,0
TXN-002012,27.62,15,0.077,54,1543,0,3,10,0,1,0.247,0
TXN-002013,70.18,11,0.252,962,3820,2,3,9,1,1,0.051,0
TXN-002014,21.96,7,0.24,1262,115,2,2,9,1,0,0.771,0
TXN-002015,22.36,4,0.157,1079,2901,1,3,8,0,1,0.552,0
TXN-002016,21.23,4,0.09,559,924,1,1,8,0,0,0.624,0
TXN-002017,45.53,5,0.089,499,3630,2,3,7,0,0,0.545,0
TXN-002018,354.59,0,0.449,474,3771,0,2,6,0,0,0.289,0
TXN-002019,111.89,9,0.352,1303,2789,0,1,7,0,0,0.625,0
TXN-002020,26.56,12,0.13,634,1653,1,2,7,0,1,0.454,0
TXN-002021,72.01,0,0.268,1470,406,2,2,6,0,0,0.061,0
TXN-002022,248.3,16,0.273,699,1640,1,3,7,1,0,0.12,0
TXN-002023,31.14,11,0.539,988,3010,2,1,6,0,1,0.22,0
TXN-002024,31.35,10,0.227,1066,647,0,6,10,0,0,0.398,0
TXN-002025,107.17,3,0.677,1177,2441,0,2,4,0,0,0.142,0
TXN-002026,41.69,23,0.271,177,2484,3,4,9,0,1,0.563,1
TXN-002027,74.13,16,0.396,220,148,1,6,7,0,1,0.302,0
TXN-002028,43.77,20,0.33,74,3264,0,4,10,0,1,0.342,0
TXN-002029,34.04,7,0.418,433,1372,1,1,4,0,1,0.35,0
TXN-002030,856.15,15,0.205,769,246,2,6,8,0,1,0.184,0
TXN-002031,17.42,6,0.283,1350,779,1,3,10,0,0,0.212,0
TXN-002032,28.45,3,0.134,551,1855,0,1,7,0,1,0.576,0
TXN-002033,75.84,12,0.106,859,2310,1,3,8,0,0,0.23,0
TXN-002034,97.35,21,0.098,833,717,0,0,10,0,0,0.27,0
TXN-002035,38.27,8,0.212,818,3795,1,4,10,1,0,0.102,0
TXN-002036,30.78,21,0.029,251,751,1,2,14,0,0,0.471,0
TXN-002037,42.48,5,0.091,928,1546,0,3,7,0,0,0.272,0
TXN-002038,29.9,18,0.144,219,3529,0,3,9,0,1,0.338,0
TXN-002039,71.0,21,0.049,1116,3078,3,1,11,0,0,0.539,0
TXN-002040,11.68,21,0.216,1113,2685,1,1,7,0,0,0.689,0
TXN-002041,29.81,4,0.094,374,2165,0,0,7,0,0,0.527,0
TXN-002042,65.01,17,0.22,775,1629,0,3,9,1,0,0.224,0
TXN-002043,77.35,15,0.245,864,1764,1,2,8,0,0,0.023,0
TXN-002044,39.4,2,0.224,955,650,3,1,10,0,0,0.168,0
TXN-002045,89.36,8,0.542,110,1915,1,2,9,0,0,0.264,0
TXN-002046,3.84,8,0.098,401,3597,1,1,5,0,0,0.364,0
TXN-002047,39.96,6,0.149,1059,1925,0,0,12,0,0,0.463,0
TXN-002048,18.97,14,0.391,134,2671,0,1,9,0,0,0.266,0
TXN-002049,75.39,3,0.049,209,2263,0,0,7,0,0,0.425,0
TXN-002050,67.87,19,0.369,632,3624,2,2,5,0,1,0.261,1
TXN-002051,232.92,6,0.389,895,1398,1,1,7,0,0,0.461,1
TXN-002052,17.4,20,0.245,390,3749,0,2,2,0,1,0.127,0
TXN-002053,6.74,19,0.432,123,1850,0,6,9,0,1,0.145,1
TXN-002054,164.98,23,0.548,257,743,0,1,3,0,1,0.353,0
TXN-002055,42.05,14,0.492,1335,489,0,2,15,1,0,0.171,0
TXN-002056,28.51,6,0.483,494,2157,1,1,8,0,0,0.156,0
TXN-002057,88.91,12,0.241,1092,3672,2,1,10,0,0,0.032,0
TXN-002058,6.1,8,0.617,624,2945,1,3,8,1,0,0.113,0
TXN-002059,22.14,21,0.329,326,2376,0,2,9,0,0,0.288,0
TXN-002060,42.7,12,0.395,1306,385,0,3,12,0,0,0.282,0
TXN-002061,38.42,5,0.208,1445,1153,0,0,4,0,0,0.33,0
TXN-002062,46.72,19,0.37,1176,1419,0,1,5,0,1,0.113,0
TXN-002063,86.64,10,0.262,450,3807,0,2,11,0,1,0.335,0
TXN-002064,43.21,13,0.291,867,1729,0,1,10,0,0,0.281,0
TXN-002065,19.16,2,0.099,761,2085,4,1,6,0,1,0.086,0
TXN-002066,20.44,8,0.112,400,1199,1,2,5,0,0,0.206,0
TXN-002067,61.7,0,0.418,880,804,2,0,8,0,1,0.138,0
TXN-002068,156.49,10,0.414,949,2966,2,5,7,0,0,0.241,0
TXN-002069,33.83,8,0.211,497,2068,1,3,2,0,0,0.594,0
TXN-002070,252.76,18,0.154,1002,2998,1,2,9,0,0,0.108,0
TXN-002071,27.09,1,0.301,1424,3108,0,1,8,1,0,0.34,0
TXN-002072,27.0,0,0.357,453,3552,1,5,10,0,1,0.441,0
TXN-002073,41.8,20,0.134,1349,649,0,3,12,0,0,0.377,0
TXN-002074,407.34,18,0.054,197,1892,0,2,10,0,0,0.471,0
TXN-002075,21.4,21,0.264,1386,304,0,1,15,0,0,0.296,0
TXN-002076,17.08,7,0.349,667,1275,2,1,3,0,0,0.314,0
TXN-002077,117.67,15,0.127,53,104,1,1,12,0,0,0.487,0
TXN-002078,74.4,15,0.227,693,329,2,3,10,1,1,0.104,0
TXN-002079,14.97,15,0.725,572,831,1,4,7,1,1,0.479,1
TXN-002080,64.17,13,0.209,260,937,0,3,9,0,0,0.233,0
TXN-002081,105.63,11,0.246,310,1092,1,2,6,1,1,0.384,0
TXN-002082,42.48,10,0.379,221,3910,1,1,7,0,0,0.458,0
TXN-002083,71.32,9,0.334,855,2725,1,2,11,0,0,0.167,1
TXN-002084,52.22,16,0.11,1447,13,0,1,5,0,0,0.173,0
TXN-002085,33.41,2,0.608,682,1535,2,4,3,0,1,0.201,0
TXN-002086,20.81,12,0.188,49,2146,2,4,5,0,0,0.291,0
TXN-002087,57.06,9,0.45,1462,2919,2,1,9,0,1,0.354,0
TXN-002088,46.05,4,0.215,776,1785,0,4,9,0,0,0.434,0
TXN-002089,20.66,9,0.309,455,2278,3,0,6,0,0,0.209,0
TXN-002090,70.05,19,0.237,1471,980,0,3,8,0,0,0.414,0
TXN-002091,24.92,18,0.486,617,2008,0,3,9,0,0,0.411,0
TXN-002092,52.96,19,0.616,593,1683,0,3,12,0,1,0.498,0
TXN-002093,266.33,11,0.174,146,3193,2,0,11,0,0,0.334,0
TXN-002094,15.45,8,0.062,1369,1604,1,2,4,0,0,0.468,0
TXN-002095,33.11,11,0.05,16,2223,2,0,10,0,0,0.613,0
